Year,Month,County_City,Sale_Count
2020 , Dec,Manassas City,73
2020 , Dec,Manassas Park City,24
2020 , Dec,Martinsville City,20
2020 , Dec,Mathews County,23
2020 , Dec,Mecklenburg County,23
2020 , Dec,Middlesex County,27
2020 , Dec,Montgomery County,89
2020 , Dec,Nelson County,63
2020 , Dec,New Kent County,63
2020 , Dec,Newport News City,307
2020 , Dec,Norfolk City,364
2020 , Dec,Northampton County,24
2020 , Dec,Northumberland County,36
2020 , Dec,Norton City,0
2020 , Dec,Nottoway County,8
2020 , Dec,Orange County,70
2020 , Dec,Page County,31
2020 , Dec,Patrick County,20
2020 , Dec,Petersburg City,43
2020 , Dec,Pittsylvania County,25
2020 , Dec,Poquoson City,20
2020 , Dec,Portsmouth City,190
2020 , Dec,Powhatan County,45
2020 , Dec,Prince Edward County,23
2020 , Dec,Prince George County,41
2020 , Dec,Prince William County,733
2020 , Dec,Pulaski County,42
2020 , Dec,Radford City,11
2020 , Dec,Rappahannock County,12
2020 , Dec,Richmond City,294
2020 , Dec,Richmond County,2
2020 , Dec,Roanoke City,136
2020 , Dec,Roanoke County,156
2020 , Dec,Rockbridge County,30
2020 , Dec,Rockingham County,93
2020 , Dec,Russell County,6
2020 , Dec,Salem City,34
2020 , Dec,Scott County,0
2020 , Dec,Shenandoah County,80
2020 , Dec,Smyth County,23
2020 , Dec,Southampton County,14
2020 , Dec,Spotsylvania County,246
2020 , Dec,Stafford County,270
2020 , Dec,Staunton City,53
2020 , Dec,Suffolk City,214
2020 , Dec,Surry County,5
2020 , Dec,Sussex County,9
2020 , Dec,Tazewell County,16
2020 , Dec,Virginia Beach City,822
2020 , Dec,Warren County,68
2020 , Dec,Washington County,34
2020 , Dec,Waynesboro City,40
2020 , Dec,Westmoreland County,40
2020 , Dec,Williamsburg City,29
2020 , Dec,Winchester City,32
2020 , Dec,Wise County,0
2020 , Dec,Wythe County,30
2020 , Dec,York County,128
2021 ,  Jan,Accomack County,66
2021 ,  Jan,Albemarle County,131
2021 ,  Jan,Alexandria City,173
2021 ,  Jan,Alleghany County,11
2021 ,  Jan,Amelia County,12
2021 ,  Jan,Amherst County,36
2021 ,  Jan,Appomattox County,11
2021 ,  Jan,Arlington County,160
2021 ,  Jan,Augusta County,69
2021 ,  Jan,Bath County,7
2021 ,  Jan,Bedford County,97
2021 ,  Jan,Bland County,1
2021 ,  Jan,Botetourt County,32
2021 ,  Jan,Bristol City,5
2021 ,  Jan,Brunswick County,3
2021 ,  Jan,Buchanan County,2
2021 ,  Jan,Buckingham County,11
2021 ,  Jan,Buena Vista City,6
2021 ,  Jan,Campbell County,39
2021 ,  Jan,Caroline County,51
2021 ,  Jan,Carroll County,20
2021 ,  Jan,Charles City County,2
2021 ,  Jan,Charlotte County,8
2021 ,  Jan,Charlottesville City,38
2021 ,  Jan,Chesapeake City,318
2021 ,  Jan,Chesterfield County,461
2021 ,  Jan,Clarke County,18
2021 ,  Jan,Colonial Heights City,22
2021 ,  Jan,Covington City,2
2021 ,  Jan,Craig County,6
2021 ,  Jan,Culpeper County,44
2021 ,  Jan,Cumberland County,8
2021 ,  Jan,Danville City,55
2021 ,  Jan,Dickenson County,0
2021 ,  Jan,Dinwiddie County,26
2021 ,  Jan,Emporia City,0
2021 ,  Jan,Essex County,9
2021 ,  Jan,Fairfax City,26
2021 ,  Jan,Fairfax County,1020
2021 ,  Jan,Falls Church City,9
2021 ,  Jan,Fauquier County,65
2021 ,  Jan,Floyd County,13
2021 ,  Jan,Fluvanna County,34
2021 ,  Jan,Franklin City,9
2021 ,  Jan,Franklin County,58
2021 ,  Jan,Frederick County,105
2021 ,  Jan,Fredericksburg City,44
2021 ,  Jan,Galax City,6
2021 ,  Jan,Giles County,11
2021 ,  Jan,Gloucester County,43
2021 ,  Jan,Goochland County,32
2021 ,  Jan,Grayson County,6
2021 ,  Jan,Greene County,27
2021 ,  Jan,Greensville County,1
2021 ,  Jan,Halifax County,30
2021 ,  Jan,Hampton City,184
2021 ,  Jan,Hanover County,140
2021 ,  Jan,Harrisonburg City,35
2021 ,  Jan,Henrico County,335
2021 ,  Jan,Henry County,36
2021 ,  Jan,Highland County,3
2021 ,  Jan,Hopewell City,21
2021 ,  Jan,Isle of Wight County,39
2021 ,  Jan,James City County,134
2021 ,  Jan,King and Queen County,8
2021 ,  Jan,King George County,30
2021 ,  Jan,King William County,17
2021 ,  Jan,Lancaster County,20
2021 ,  Jan,Lee County,0
2021 ,  Jan,Lexington City,12
2021 ,  Jan,Loudoun County,440
2021 ,  Jan,Louisa County,52
2021 ,  Jan,Lunenburg County,5
2021 ,  Jan,Lynchburg City,82
2021 ,  Jan,Madison County,10
2021 ,  Jan,Manassas City,37
2021 ,  Jan,Manassas Park City,14
2021 ,  Jan,Martinsville City,20
2021 ,  Jan,Mathews County,7
2021 ,  Jan,Mecklenburg County,17
2021 ,  Jan,Middlesex County,11
2021 ,  Jan,Montgomery County,47
2021 ,  Jan,Nelson County,46
2021 ,  Jan,New Kent County,24
2021 ,  Jan,Newport News City,198
2021 ,  Jan,Norfolk City,281
2021 ,  Jan,Northampton County,23
2021 ,  Jan,Northumberland County,23
2021 ,  Jan,Norton City,0
2021 ,  Jan,Nottoway County,15
2021 ,  Jan,Orange County,58
2021 ,  Jan,Page County,18
2021 ,  Jan,Patrick County,17
2021 ,  Jan,Petersburg City,34
2021 ,  Jan,Pittsylvania County,32
2021 ,  Jan,Poquoson City,18
2021 ,  Jan,Portsmouth City,162
2021 ,  Jan,Powhatan County,30
2021 ,  Jan,Prince Edward County,17
2021 ,  Jan,Prince George County,27
2021 ,  Jan,Prince William County,519
2021 ,  Jan,Pulaski County,28
2021 ,  Jan,Radford City,9
2021 ,  Jan,Rappahannock County,6
2021 ,  Jan,Richmond City,227
2021 ,  Jan,Richmond County,3
2021 ,  Jan,Roanoke City,94
2021 ,  Jan,Roanoke County,106
2021 ,  Jan,Rockbridge County,18
2021 ,  Jan,Rockingham County,75
2021 ,  Jan,Russell County,9
2021 ,  Jan,Salem City,26
2021 ,  Jan,Scott County,1
2021 ,  Jan,Shenandoah County,60
2021 ,  Jan,Smyth County,15
2021 ,  Jan,Southampton County,13
2021 ,  Jan,Spotsylvania County,160
2021 ,  Jan,Stafford County,164
2021 ,  Jan,Staunton City,39
2021 ,  Jan,Suffolk City,138
2021 ,  Jan,Surry County,6
2021 ,  Jan,Sussex County,8
2021 ,  Jan,Tazewell County,18
2021 ,  Jan,Virginia Beach City,614
2021 ,  Jan,Warren County,52
2021 ,  Jan,Washington County,37
2021 ,  Jan,Waynesboro City,15
2021 ,  Jan,Westmoreland County,31
2021 ,  Jan,Williamsburg City,16
2021 ,  Jan,Winchester City,22
2021 ,  Jan,Wise County,1
2021 ,  Jan,Wythe County,20
2021 ,  Jan,York County,86
2021, Feb,Accomack County,41
2021, Feb,Albemarle County,107
2021, Feb,Alexandria City,217
2021, Feb,Alleghany County,8
2021, Feb,Amelia County,13
2021, Feb,Amherst County,15
2021, Feb,Appomattox County,21
2021, Feb,Arlington County,249
2021, Feb,Augusta County,64
2021, Feb,Bath County,4
2021, Feb,Bedford County,95
2021, Feb,Bland County,2
2021, Feb,Botetourt County,37
2021, Feb,Bristol City,4
2021, Feb,Brunswick County,2
2021, Feb,Buchanan County,1
2021, Feb,Buckingham County,10
2021, Feb,Buena Vista City,7
2021, Feb,Campbell County,52
2021, Feb,Caroline County,44
2021, Feb,Carroll County,24
2021, Feb,Charles City County,2
2021, Feb,Charlotte County,7
2021, Feb,Charlottesville City,25
2021, Feb,Chesapeake City,329
2021, Feb,Chesterfield County,462
2021, Feb,Clarke County,17
2021, Feb,Colonial Heights City,19
2021, Feb,Covington City,3
2021, Feb,Craig County,0
2021, Feb,Culpeper County,46
2021, Feb,Cumberland County,7
2021, Feb,Danville City,53
2021, Feb,Dickenson County,0
2021, Feb,Dinwiddie County,33
2021, Feb,Emporia City,0
2021, Feb,Essex County,16
2021, Feb,Fairfax City,22
2021, Feb,Fairfax County,1035
2021, Feb,Falls Church City,9
2021, Feb,Fauquier County,77
2021, Feb,Floyd County,7
2021, Feb,Fluvanna County,52
2021, Feb,Franklin City,5
2021, Feb,Franklin County,63
2021, Feb,Frederick County,115
2021, Feb,Fredericksburg City,26
2021, Feb,Galax City,14
2021, Feb,Giles County,14
2021, Feb,Gloucester County,39
2021, Feb,Goochland County,28
2021, Feb,Grayson County,9
2021, Feb,Greene County,20
2021, Feb,Greensville County,0
2021, Feb,Halifax County,15
2021, Feb,Hampton City,189
2021, Feb,Hanover County,132
2021, Feb,Harrisonburg City,24
2021, Feb,Henrico County,277
2021, Feb,Henry County,42
2021, Feb,Highland County,3
2021, Feb,Hopewell City,27
2021, Feb,Isle of Wight County,69
2021, Feb,James City County,138
2021, Feb,King and Queen County,6
2021, Feb,King George County,21
2021, Feb,King William County,38
2021, Feb,Lancaster County,28
2021, Feb,Lee County,0
2021, Feb,Lexington City,12
2021, Feb,Loudoun County,452
2021, Feb,Louisa County,54
2021, Feb,Lunenburg County,6
2021, Feb,Lynchburg City,97
2021, Feb,Madison County,11
2021, Feb,Manassas City,45
2021, Feb,Manassas Park City,20
2021, Feb,Martinsville City,11
2021, Feb,Mathews County,14
2021, Feb,Mecklenburg County,22
2021, Feb,Middlesex County,11
2021, Feb,Montgomery County,62
2021, Feb,Nelson County,23
2021, Feb,New Kent County,36
2021, Feb,Newport News City,202
2021, Feb,Norfolk City,302
2021, Feb,Northampton County,16
2021, Feb,Northumberland County,17
2021, Feb,Norton City,0
2021, Feb,Nottoway County,6
2021, Feb,Orange County,50
2021, Feb,Page County,19
2021, Feb,Patrick County,11
2021, Feb,Petersburg City,23
2021, Feb,Pittsylvania County,17
2021, Feb,Poquoson City,14
2021, Feb,Portsmouth City,153
2021, Feb,Powhatan County,27
2021, Feb,Prince Edward County,18
2021, Feb,Prince George County,27
2021, Feb,Prince William County,506
2021, Feb,Pulaski County,23
2021, Feb,Radford City,10
2021, Feb,Rappahannock County,6
2021, Feb,Richmond City,210
2021, Feb,Richmond County,6
2021, Feb,Roanoke City,80
2021, Feb,Roanoke County,108
2021, Feb,Rockbridge County,15
2021, Feb,Rockingham County,58
2021, Feb,Russell County,13
2021, Feb,Salem City,29
2021, Feb,Scott County,2
2021, Feb,Shenandoah County,43
2021, Feb,Smyth County,15
2021, Feb,Southampton County,13
2021, Feb,Spotsylvania County,185
2021, Feb,Stafford County,187
2021, Feb,Staunton City,34
2021, Feb,Suffolk City,127
2021, Feb,Surry County,4
2021, Feb,Sussex County,6
2021, Feb,Tazewell County,10
2021, Feb,Virginia Beach City,591
2021, Feb,Warren County,63
2021, Feb,Washington County,20
2021, Feb,Waynesboro City,21
2021, Feb,Westmoreland County,25
2021, Feb,Williamsburg City,18
2021, Feb,Winchester City,22
2021, Feb,Wise County,1
2021, Feb,Wythe County,16
2021, Feb,York County,82
2021,Mar,Accomack County,56
2021,Mar,Albemarle County,183
2021,Mar,Alexandria City,315
2021,Mar,Alleghany County,9
2021,Mar,Amelia County,23
2021,Mar,Amherst County,33
2021,Mar,Appomattox County,20
2021,Mar,Arlington County,290
2021,Mar,Augusta County,74
2021,Mar,Bath County,4
2021,Mar,Bedford County,121
2021,Mar,Bland County,6
2021,Mar,Botetourt County,50
2021,Mar,Bristol City,6
2021,Mar,Brunswick County,1
2021,Mar,Buchanan County,10
2021,Mar,Buckingham County,12
2021,Mar,Buena Vista City,9
2021,Mar,Campbell County,65
2021,Mar,Caroline County,57
2021,Mar,Carroll County,29
2021,Mar,Charles City County,4
2021,Mar,Charlotte County,10
2021,Mar,Charlottesville City,51
2021,Mar,Chesapeake City,443
2021,Mar,Chesterfield County,631
2021,Mar,Clarke County,30
2021,Mar,Colonial Heights City,24
2021,Mar,Covington City,3
2021,Mar,Craig County,10
2021,Mar,Culpeper County,68
2021,Mar,Cumberland County,13
2021,Mar,Danville City,30
2021,Mar,Dickenson County,0
2021,Mar,Dinwiddie County,34
2021,Mar,Emporia City,1
2021,Mar,Essex County,12
2021,Mar,Fairfax City,39
2021,Mar,Fairfax County,1518
2021,Mar,Falls Church City,18
2021,Mar,Fauquier County,108
2021,Mar,Floyd County,16
2021,Mar,Fluvanna County,69
2021,Mar,Franklin City,9
2021,Mar,Franklin County,74
2021,Mar,Frederick County,119
2021,Mar,Fredericksburg City,26
2021,Mar,Galax City,9
2021,Mar,Giles County,17
2021,Mar,Gloucester County,53
2021,Mar,Goochland County,39
2021,Mar,Grayson County,16
2021,Mar,Greene County,22
2021,Mar,Greensville County,4
2021,Mar,Halifax County,20
2021,Mar,Hampton City,228
2021,Mar,Hanover County,167
2021,Mar,Harrisonburg City,32
2021,Mar,Henrico County,398
2021,Mar,Henry County,37
2021,Mar,Highland County,3
2021,Mar,Hopewell City,34
2021,Mar,Isle of Wight County,87
2021,Mar,James City County,200
2021,Mar,King and Queen County,5
2021,Mar,King George County,42
2021,Mar,King William County,36
2021,Mar,Lancaster County,32
2021,Mar,Lee County,0
2021,Mar,Lexington City,7
2021,Mar,Loudoun County,642
2021,Mar,Louisa County,80
2021,Mar,Lunenburg County,12
2021,Mar,Lynchburg City,119
2021,Mar,Madison County,14
2021,Mar,Manassas City,49
2021,Mar,Manassas Park City,15
2021,Mar,Martinsville City,14
2021,Mar,Mathews County,16
2021,Mar,Mecklenburg County,17
2021,Mar,Middlesex County,20
2021,Mar,Montgomery County,105
2021,Mar,Nelson County,51
2021,Mar,New Kent County,59
2021,Mar,Newport News City,266
2021,Mar,Norfolk City,383
2021,Mar,Northampton County,26
2021,Mar,Northumberland County,36
2021,Mar,Norton City,0
2021,Mar,Nottoway County,9
2021,Mar,Orange County,67
2021,Mar,Page County,29
2021,Mar,Patrick County,26
2021,Mar,Petersburg City,38
2021,Mar,Pittsylvania County,13
2021,Mar,Poquoson City,20
2021,Mar,Portsmouth City,198
2021,Mar,Powhatan County,39
2021,Mar,Prince Edward County,25
2021,Mar,Prince George County,28
2021,Mar,Prince William County,661
2021,Mar,Pulaski County,40
2021,Mar,Radford City,13
2021,Mar,Rappahannock County,9
2021,Mar,Richmond City,299
2021,Mar,Richmond County,9
2021,Mar,Roanoke City,120
2021,Mar,Roanoke County,165
2021,Mar,Rockbridge County,29
2021,Mar,Rockingham County,109
2021,Mar,Russell County,5
2021,Mar,Salem City,33
2021,Mar,Scott County,1
2021,Mar,Shenandoah County,63
2021,Mar,Smyth County,19
2021,Mar,Southampton County,10
2021,Mar,Spotsylvania County,245
2021,Mar,Stafford County,244
2021,Mar,Staunton City,49
2021,Mar,Suffolk City,169
2021,Mar,Surry County,7
2021,Mar,Sussex County,9
2021,Mar,Tazewell County,28
2021,Mar,Virginia Beach City,823
2021,Mar,Warren County,57
2021,Mar,Washington County,43
2021,Mar,Waynesboro City,36
2021,Mar,Westmoreland County,40
2021,Mar,Williamsburg City,31
2021,Mar,Winchester City,30
2021,Mar,Wise County,1
2021,Mar,Wythe County,16
2021,Mar,York County,121
2021,Apr,Accomack County,61
2021,Apr,Albemarle County,196
2021,Apr,Alexandria City,315
2021,Apr,Alleghany County,11
2021,Apr,Amelia County,16
2021,Apr,Amherst County,50
2021,Apr,Appomattox County,19
2021,Apr,Arlington County,359
2021,Apr,Augusta County,84
2021,Apr,Bath County,4
2021,Apr,Bedford County,124
2021,Apr,Bland County,2
2021,Apr,Botetourt County,34
2021,Apr,Bristol City,12
2021,Apr,Brunswick County,4
2021,Apr,Buchanan County,5
2021,Apr,Buckingham County,12
2021,Apr,Buena Vista City,5
2021,Apr,Campbell County,70
2021,Apr,Caroline County,57
2021,Apr,Carroll County,32
2021,Apr,Charles City County,3
2021,Apr,Charlotte County,9
2021,Apr,Charlottesville City,57
2021,Apr,Chesapeake City,489
2021,Apr,Chesterfield County,643
2021,Apr,Clarke County,16
2021,Apr,Colonial Heights City,33
2021,Apr,Covington City,8
2021,Apr,Craig County,2
2021,Apr,Culpeper County,94
2021,Apr,Cumberland County,7
2021,Apr,Danville City,38
2021,Apr,Dickenson County,0
2021,Apr,Dinwiddie County,31
2021,Apr,Emporia City,0
2021,Apr,Essex County,16
2021,Apr,Fairfax City,40
2021,Apr,Fairfax County,1878
2021,Apr,Falls Church City,19
2021,Apr,Fauquier County,152
2021,Apr,Floyd County,13
2021,Apr,Fluvanna County,58
2021,Apr,Franklin City,9
2021,Apr,Franklin County,68
2021,Apr,Frederick County,158
2021,Apr,Fredericksburg City,45
2021,Apr,Galax City,15
2021,Apr,Giles County,17
2021,Apr,Gloucester County,78
2021,Apr,Goochland County,31
2021,Apr,Grayson County,12
2021,Apr,Greene County,22
2021,Apr,Greensville County,1
2021,Apr,Halifax County,26
2021,Apr,Hampton City,260
2021,Apr,Hanover County,174
2021,Apr,Harrisonburg City,49
2021,Apr,Henrico County,438
2021,Apr,Henry County,41
2021,Apr,Highland County,5
2021,Apr,Hopewell City,32
2021,Apr,Isle of Wight County,71
2021,Apr,James City County,198
2021,Apr,King and Queen County,7
2021,Apr,King George County,42
2021,Apr,King William County,40
2021,Apr,Lancaster County,36
2021,Apr,Lee County,0
2021,Apr,Lexington City,12
2021,Apr,Loudoun County,892
2021,Apr,Louisa County,72
2021,Apr,Lunenburg County,3
2021,Apr,Lynchburg City,104
2021,Apr,Madison County,19
2021,Apr,Manassas City,67
2021,Apr,Manassas Park City,21
2021,Apr,Martinsville City,16
2021,Apr,Mathews County,18
2021,Apr,Mecklenburg County,19
2021,Apr,Middlesex County,26
2021,Apr,Montgomery County,91
2021,Apr,Nelson County,49
2021,Apr,New Kent County,54
2021,Apr,Newport News City,270
2021,Apr,Norfolk City,416
2021,Apr,Northampton County,20
2021,Apr,Northumberland County,36
2021,Apr,Norton City,0
2021,Apr,Nottoway County,10
2021,Apr,Orange County,74
2021,Apr,Page County,30
2021,Apr,Patrick County,19
2021,Apr,Petersburg City,34
2021,Apr,Pittsylvania County,32
2021,Apr,Poquoson City,21
2021,Apr,Portsmouth City,206
2021,Apr,Powhatan County,44
2021,Apr,Prince Edward County,16
2021,Apr,Prince George County,24
2021,Apr,Prince William County,810
2021,Apr,Pulaski County,33
2021,Apr,Radford City,16
2021,Apr,Rappahannock County,7
2021,Apr,Richmond City,312
2021,Apr,Richmond County,5
2021,Apr,Roanoke City,129
2021,Apr,Roanoke County,142
2021,Apr,Rockbridge County,33
2021,Apr,Rockingham County,70
2021,Apr,Russell County,6
2021,Apr,Salem City,39
2021,Apr,Scott County,2
2021,Apr,Shenandoah County,58
2021,Apr,Smyth County,20
2021,Apr,Southampton County,19
2021,Apr,Spotsylvania County,251
2021,Apr,Stafford County,310
2021,Apr,Staunton City,54
2021,Apr,Suffolk City,220
2021,Apr,Surry County,7
2021,Apr,Sussex County,9
2021,Apr,Tazewell County,20
2021,Apr,Virginia Beach City,886
2021,Apr,Warren County,90
2021,Apr,Washington County,39
2021,Apr,Waynesboro City,39
2021,Apr,Westmoreland County,58
2021,Apr,Williamsburg City,32
2021,Apr,Winchester City,32
2021,Apr,Wise County,1
2021,Apr,Wythe County,19
2021,Apr,York County,135
2021, May,Accomack County,66
2021, May,Albemarle County,205
2021, May,Alexandria City,311
2021, May,Alleghany County,8
2021, May,Amelia County,22
2021, May,Amherst County,35
2021, May,Appomattox County,19
2021, May,Arlington County,328
2021, May,Augusta County,90
2021, May,Bath County,5
2021, May,Bedford County,153
2021, May,Bland County,3
2021, May,Botetourt County,42
2021, May,Bristol City,8
2021, May,Brunswick County,1
2021, May,Buchanan County,4
2021, May,Buckingham County,17
2021, May,Buena Vista City,9
2021, May,Campbell County,86
2021, May,Caroline County,84
2021, May,Carroll County,39
2021, May,Charles City County,3
2021, May,Charlotte County,11
2021, May,Charlottesville City,65
2021, May,Chesapeake City,516
2021, May,Chesterfield County,709
2021, May,Clarke County,23
2021, May,Colonial Heights City,28
2021, May,Covington City,6
2021, May,Craig County,5
2021, May,Culpeper County,70
2021, May,Cumberland County,15
2021, May,Danville City,50
2021, May,Dickenson County,1
2021, May,Dinwiddie County,27
2021, May,Emporia City,0
2021, May,Essex County,14
2021, May,Fairfax City,38
2021, May,Fairfax County,2025
2021, May,Falls Church City,16
2021, May,Fauquier County,154
2021, May,Floyd County,12
2021, May,Fluvanna County,46
2021, May,Franklin City,5
2021, May,Franklin County,75
2021, May,Frederick County,172
2021, May,Fredericksburg City,51
2021, May,Galax City,8
2021, May,Giles County,11
2021, May,Gloucester County,52
2021, May,Goochland County,40
2021, May,Grayson County,11
2021, May,Greene County,29
2021, May,Greensville County,2
2021, May,Halifax County,29
2021, May,Hampton City,237
2021, May,Hanover County,212
2021, May,Harrisonburg City,36
2021, May,Henrico County,491
2021, May,Henry County,51
2021, May,Highland County,1
2021, May,Hopewell City,29
2021, May,Isle of Wight County,74
2021, May,James City County,187
2021, May,King and Queen County,5
2021, May,King George County,40
2021, May,King William County,33
2021, May,Lancaster County,27
2021, May,Lee County,0
2021, May,Lexington City,16
2021, May,Loudoun County,865
2021, May,Louisa County,98
2021, May,Lunenburg County,6
2021, May,Lynchburg City,126
2021, May,Madison County,13
2021, May,Manassas City,72
2021, May,Manassas Park City,22
2021, May,Martinsville City,16
2021, May,Mathews County,17
2021, May,Mecklenburg County,19
